Age,Gender,Education Level,Job Title,Years of Experience,Salary,APIs,Agile,Big Data,Budget Planning,Business Development,Business Strategy,Cloud,Data Cleaning,Data Visualization,Decision Making,Deep Learning,Docker,Excel,Git,Java,Leadership,Linux,Machine Learning,Operations Management,Power BI,Project Management,Python,Risk Management,SQL,Stakeholder Management,Statistics,Strategic Planning,System Design,Tableau,Team Leadership
22.0,Male,Bachelor,Engineer,8.0,85653.05646,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,Male,PhD,Analyst,7.0,106214.6981,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28.0,Female,High School,Engineer,20.0,95703.03912,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
37.0,Male,PhD,Analyst,24.0,127740.5689,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
33.0,Female,Bachelor,Engineer,14.0,77149.0302,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
23.0,Female,High School,Analyst,24.0,86438.00154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
58.0,Male,High School,Engineer,28.0,80135.31585,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
20.0,Male,Bachelor,Analyst,25.0,77191.93286,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
58.0,Male,High School,Engineer,22.0,76320.5488,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
36.0,Male,High School,Engineer,7.0,65062.72488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
20.0,Male,High School,Engineer,12.0,71991.4985,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
25.0,Male,High School,Engineer,19.0,90600.13108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
59.0,Male,Bachelor,Engineer,26.0,94996.98297,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36.0,Male,PhD,Analyst,13.0,115965.9991,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
60.0,Male,Master,Engineer,12.0,94835.55842,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20.0,Male,Bachelor,Engineer,10.0,79937.26467,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54.0,Male,Bachelor,Engineer,29.0,107961.6719,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40.0,Female,Bachelor,Engineer,25.0,111781.8936,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
46.0,Female,Bachelor,Engineer,10.0,72798.82843,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47.0,Male,PhD,Analyst,19.0,131547.1554,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
23.0,Female,PhD,Engineer,12.0,113759.2045,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
27.0,Male,PhD,Engineer,22.0,127751.0693,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
24.0,Male,PhD,Analyst,20.0,128295.2244,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
53.0,Female,Bachelor,Engineer,4.0,65467.61516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
30.0,Female,Master,Analyst,11.0,102126.8656,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
43.0,Female,PhD,Analyst,25.0,131524.1549,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
52.0,Male,Master,Engineer,22.0,150065.7435,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
48.0,Male,PhD,Engineer,22.0,116155.6786,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
43.0,Female,Bachelor,Analyst,15.0,79930.62559,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
22.0,Female,Bachelor,Analyst,2.0,62915.44568,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,Female,Master,Analyst,13.0,109045.5442,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
29.0,Female,Bachelor,Analyst,12.0,86338.84774,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
27.0,Male,Bachelor,Engineer,26.0,91775.01283,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
41.0,Male,Master,Analyst,12.0,96130.97355,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
36.0,Male,High School,Engineer,27.0,80739.41728,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
57.0,Male,High School,Analyst,2.0,43069.23604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
46.0,Male,PhD,Analyst,17.0,129937.7431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
35.0,Male,Bachelor,Analyst,17.0,98169.90559,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
38.0,Male,High School,Engineer,2.0,61089.67332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
62.0,Female,Master,Engineer,13.0,94710.23365,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
36.0,Female,High School,Engineer,9.0,77115.05705,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
55.0,Male,High School,Analyst,14.0,59417.70846,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
29.0,Female,Master,Engineer,11.0,89616.76042,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
42.0,Female,PhD,Analyst,1.0,113050.811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
40.0,Male,PhD,Engineer,5.0,111874.8395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
61.0,Male,High School,Analyst,23.0,70249.48049,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
39.0,Male,High School,Engineer,1.0,52716.98893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,Male,Bachelor,Engineer,16.0,94731.44127,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20.0,Female,Master,Engineer,16.0,139151.7063,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
62.0,Female,High School,Analyst,14.0,68468.61661,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
54.0,Female,Bachelor,Analyst,10.0,72165.00736,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
64.0,Female,High School,Analyst,22.0,61210.57649,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
28.0,Female,High School,Engineer,1.0,37185.88349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.0,Male,PhD,Engineer,2.0,110873.6144,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
46.0,Male,High School,Analyst,1.0,33510.51067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
50.0,Male,Bachelor,Analyst,12.0,73697.62107,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
63.0,Male,High School,Engineer,28.0,69651.92836,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
62.0,Male,Master,Analyst,19.0,121353.8239,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
39.0,Female,Master,Analyst,19.0,106561.962,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
41.0,Female,Master,Engineer,26.0,124104.5433,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
38.0,Female,High School,Engineer,16.0,71569.68317,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
48.0,Female,Master,Analyst,16.0,88637.58196,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
59.0,Male,Master,Analyst,8.0,88909.67674,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
41.0,Male,Bachelor,Engineer,13.0,82088.40331,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,Female,High School,Analyst,15.0,73688.88708,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
34.0,Male,High School,Analyst,15.0,62136.81719,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
35.0,Female,PhD,Analyst,8.0,123610.0289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
53.0,Male,Bachelor,Analyst,24.0,106774.3393,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
25.0,Female,PhD,Analyst,22.0,149741.5503,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
50.0,Female,High School,Analyst,28.0,61353.01961,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
61.0,Male,Bachelor,Analyst,13.0,92303.78885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
50.0,Female,High School,Engineer,12.0,78159.76528,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
41.0,Male,Master,Engineer,14.0,99794.61837,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
50.0,Female,Bachelor,Analyst,15.0,73797.25898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
28.0,Male,Master,Engineer,18.0,111138.9818,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
20.0,Male,Bachelor,Engineer,18.0,82077.89372,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,Male,Master,Engineer,17.0,117978.5988,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
27.0,Male,Bachelor,Engineer,10.0,74939.23444,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
46.0,Female,Master,Analyst,27.0,110115.5386,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
34.0,Male,PhD,Analyst,3.0,128521.5348,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
39.0,Male,High School,Engineer,16.0,85079.04082,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,Female,High School,Engineer,18.0,57067.73818,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
59.0,Male,Master,Engineer,21.0,143997.0765,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
49.0,Male,Bachelor,Engineer,7.0,73742.23675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
44.0,Female,High School,Analyst,11.0,54012.80154,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
50.0,Male,Master,Analyst,3.0,108753.0688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
61.0,Male,PhD,Analyst,9.0,127491.1521,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
36.0,Female,High School,Engineer,7.0,54711.04803,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
44.0,Male,Master,Analyst,11.0,87666.57721,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
57.0,Male,Bachelor,Engineer,13.0,86677.84011,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
63.0,Female,High School,Engineer,4.0,45117.66501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52.0,Female,Bachelor,Engineer,26.0,92638.94396,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29.0,Male,Master,Analyst,8.0,96310.92421,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
55.0,Female,High School,Analyst,17.0,63837.53495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
59.0,Female,High School,Engineer,5.0,50604.1645,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55.0,Female,Master,Engineer,24.0,114795.9237,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
23.0,Female,PhD,Engineer,28.0,148023.5326,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
31.0,Male,Bachelor,Engineer,12.0,71973.49636,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
32.0,Male,PhD,Analyst,29.0,146650.406,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
52.0,Male,Master,Engineer,8.0,114297.2336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
54.0,Female,High School,Engineer,17.0,77809.4667,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50.0,Male,High School,Analyst,9.0,60380.71644,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
41.0,Female,Master,Engineer,20.0,127046.0047,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37.0,Male,Bachelor,Engineer,22.0,120814.6071,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43.0,Female,PhD,Engineer,27.0,136061.3808,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55.0,Male,High School,Analyst,16.0,58368.84205,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
26.0,Male,High School,Engineer,18.0,75354.64525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
44.0,Female,High School,Engineer,11.0,67123.07688,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
60.0,Female,PhD,Analyst,4.0,107455.1349,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
25.0,Female,Bachelor,Analyst,17.0,91986.54646,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
45.0,Female,Bachelor,Analyst,3.0,62423.1254,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24.0,Female,Bachelor,Engineer,5.0,81466.33111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20.0,Female,PhD,Engineer,5.0,133439.8891,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0,Female,Bachelor,Engineer,1.0,57268.80338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56.0,Female,PhD,Analyst,18.0,138709.6471,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
48.0,Female,Bachelor,Analyst,24.0,102101.9652,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
22.0,Male,PhD,Engineer,22.0,142102.5782,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
56.0,Male,Master,Analyst,6.0,119014.4921,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
27.0,Female,Master,Analyst,24.0,128472.2427,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
51.0,Male,Bachelor,Engineer,20.0,97076.61324,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
63.0,Female,Bachelor,Engineer,15.0,88064.62889,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,Male,Master,Analyst,23.0,118399.9178,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
42.0,Female,High School,Analyst,3.0,37935.36834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
24.0,Female,Master,Engineer,9.0,97889.34086,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
52.0,Male,Bachelor,Analyst,24.0,113515.2802,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
29.0,Female,Bachelor,Engineer,9.0,89531.99898,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31.0,Male,High School,Analyst,1.0,54316.90346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
64.0,Female,Master,Engineer,21.0,114343.7122,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
56.0,Male,Bachelor,Engineer,19.0,71859.43407,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
31.0,Male,PhD,Engineer,15.0,122362.7238,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
59.0,Male,PhD,Analyst,13.0,144650.4941,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
49.0,Female,PhD,Engineer,26.0,145122.7227,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
52.0,Female,Bachelor,Engineer,5.0,81241.18288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
21.0,Female,Master,Analyst,10.0,113370.8069,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
62.0,Female,PhD,Engineer,19.0,120476.5734,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
62.0,Female,PhD,Analyst,6.0,108866.7301,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
64.0,Male,High School,Engineer,22.0,54377.71102,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
30.0,Female,High School,Engineer,15.0,73305.17369,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
62.0,Female,Master,Analyst,4.0,96811.67266,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
60.0,Male,Bachelor,Engineer,17.0,78243.18173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
35.0,Female,High School,Analyst,18.0,67235.45347,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
46.0,Female,PhD,Engineer,26.0,135543.8572,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
60.0,Female,Master,Analyst,19.0,99560.39991,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
36.0,Female,PhD,Engineer,17.0,110142.7195,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
48.0,Female,Master,Analyst,13.0,107650.4798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
20.0,Male,PhD,Engineer,7.0,106536.0686,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
64.0,Female,Master,Analyst,29.0,100903.0981,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
22.0,Male,Bachelor,Engineer,20.0,81404.76394,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27.0,Female,High School,Analyst,7.0,44330.36965,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39.0,Male,High School,Analyst,13.0,69760.60276,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
55.0,Male,Bachelor,Engineer,4.0,76490.77603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
49.0,Female,PhD,Analyst,15.0,112237.9498,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
40.0,Male,Bachelor,Analyst,20.0,73673.05234,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
30.0,Female,Bachelor,Analyst,25.0,98959.51189,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
61.0,Female,Bachelor,Analyst,18.0,96812.24946,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
54.0,Male,PhD,Engineer,4.0,113116.2688,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
27.0,Female,High School,Engineer,20.0,83749.68725,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42.0,Male,PhD,Engineer,28.0,145613.9117,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
63.0,Male,High School,Engineer,22.0,71963.77183,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
52.0,Female,Master,Analyst,11.0,112833.6728,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
